,ori_apr,apr,dataset,bug,repair_time,fl_time,pg_time,compile_time,pv_time,ncp,ntce,has_patch,insufficient_memory,filter_pass_all,filter_pass_file,insufficient_memory_2,vm_error,repeated_timeout_executions
381,simfix_2,simfix_2,bears,aicis-fresco_370467437-370477490,1351.1669999999995,96.576,0,710.7829999999994,586.6870000000002,1374,261,0,NO,NO,,NO,NO,NO
382,simfix_2,simfix_3,bears,aicis-fresco_370467437-370477490,7913.6230000000005,96.576,0,151.358,7708.568,312,13195,0,NO,NO,,NO,NO,NO
383,tbar_2,tbar_1,bears,aicis-fresco_370467437-370477490,7220.763000000001,96.523,0,167.7220000000001,7035.982000000001,347,4170,0,NO,NO,,NO,NO,NO
384,tbar_2,tbar_2,bears,aicis-fresco_370467437-370477490,5958.109999999995,96.523,0,2467.1889999999894,3473.8620000000055,4802,2259,0,NO,NO,,NO,NO,NO
385,tbar_2,tbar_3,bears,aicis-fresco_370467437-370477490,7215.137000000001,96.523,0,94.765,7103.313,198,36855,0,NO,NO,,NO,NO,NO
386,dynamoth_2,dynamoth_2,bears,aicis-fresco_370467437-370477490,974.3919999999999,96.351,974.3919999999999,0,0,0,0,0,YES,NO,,NO,-,NO
387,simfix_2,simfix_2,bears,aicis-fresco_370628089-370634151,-,-,-,-,-,-,-,-,-,-,-,-,-,-
388,nopol_2,nopol_2,bears,apache-incubator-dubbo_329355311-329773929,105.76399999999998,5.487,105.76399999999998,0,0,0,0,0,NO,NO,,NO,-,NO
389,simfix_2,simfix_1,bears,apache-incubator-dubbo_329355311-329773929,1065.9100000000014,5.516,0,686.8020000000009,368.18800000000044,1062,27919,0,NO,NO,,NO,NO,NO
390,simfix_2,simfix_2,bears,apache-incubator-dubbo_329355311-329773929,1027.780000000001,5.516,0,686.8020000000009,330.058,1062,907,0,NO,NO,,NO,NO,NO
391,simfix_2,simfix_3,bears,apache-incubator-dubbo_329355311-329773929,5990.094000000007,5.516,0,686.8020000000009,5292.372000000007,1062,81630,0,NO,NO,,NO,NO,NO
392,tbar_2,tbar_1,bears,apache-incubator-dubbo_329355311-329773929,1208.4090000000006,5.531,0,870.9080000000009,330.0459999999995,1348,6412,0,NO,NO,,NO,NO,NO
393,tbar_2,tbar_2,bears,apache-incubator-dubbo_329355311-329773929,1198.5880000000013,5.531,0,870.9080000000009,320.2250000000002,1348,858,0,NO,NO,,NO,NO,NO
394,tbar_2,tbar_3,bears,apache-incubator-dubbo_329355311-329773929,5749.257000000007,5.531,0,870.9080000000009,4870.894000000006,1348,77220,0,NO,NO,,NO,NO,NO
395,dynamoth_2,dynamoth_2,bears,apache-incubator-dubbo_329355311-329773929,85.36400000000002,5.487,85.36400000000002,0,0,0,0,0,NO,NO,,NO,-,NO
396,nopol_2,nopol_2,bears,apache-incubator-dubbo_347256120-347634018,114.87300000000003,6.978,114.87300000000003,0,0,0,0,0,NO,NO,,NO,-,NO
397,simfix_2,simfix_1,bears,apache-incubator-dubbo_347256120-347634018,7942.603,7.063,0,4393.066000000001,3441.3819999999996,5613,49716,0,NO,NO,,YES,NO,NO
398,simfix_2,simfix_2,bears,apache-incubator-dubbo_347256120-347634018,7190.045999999994,7.063,0,5358.487999999991,1723.4030000000027,6513,6418,0,NO,NO,,YES,NO,NO
399,simfix_2,simfix_3,bears,apache-incubator-dubbo_347256120-347634018,7222.163999999997,7.063,0,4331.233999999999,2782.774999999999,5537,89364,0,NO,NO,,YES,NO,NO
400,tbar_2,tbar_1,bears,apache-incubator-dubbo_347256120-347634018,128.10400000000004,7.056,0,98.36700000000005,27.947999999999997,148,170,yes,NO,NO,,NO,NO,NO
401,tbar_2,tbar_2,bears,apache-incubator-dubbo_347256120-347634018,128.84600000000006,7.056,0,98.36700000000005,28.690000000000005,148,201,yes,NO,NO,,NO,NO,NO
402,tbar_2,tbar_3,bears,apache-incubator-dubbo_347256120-347634018,143.06400000000005,7.056,0,98.36700000000005,42.907999999999994,148,2805,yes,NO,NO,,NO,NO,NO
403,dynamoth_2,dynamoth_2,bears,apache-incubator-dubbo_347256120-347634018,92.26699999999998,6.978,92.26699999999998,0,0,0,0,0,NO,NO,,NO,-,NO
404,simfix_2,simfix_2,bears,apache-incubator-dubbo_352635276-352657297,-,-,-,-,-,-,-,-,-,-,-,-,-,-
405,nopol_2,nopol_2,bears,apache-incubator-dubbo_370383941-370422750,-,-,-,-,-,-,-,-,-,-,-,-,-,-
406,simfix_2,simfix_2,bears,apache-incubator-dubbo_370383941-370422750,-,-,-,-,-,-,-,-,-,-,-,-,-,-
407,tbar_2,tbar_2,bears,apache-incubator-dubbo_370383941-370422750,-,-,-,-,-,-,-,-,-,-,-,-,-,-
408,dynamoth_2,dynamoth_2,bears,apache-incubator-dubbo_370383941-370422750,-,-,-,-,-,-,-,-,-,-,-,-,-,-
409,nopol_2,nopol_2,bears,apache-incubator-servicecomb-java-chassis_330826674-331080091,0,6.062,0,0,0,0,0,0,NO,NO,,NO,-,NO
410,simfix_2,simfix_1,bears,apache-incubator-servicecomb-java-chassis_330826674-331080091,8.944999999999999,6.082,0,8.174,0.0,9,0,0,NO,NO,,NO,NO,NO
411,simfix_2,simfix_2,bears,apache-incubator-servicecomb-java-chassis_330826674-331080091,8.944999999999999,6.082,0,8.174,0.0,9,0,0,NO,NO,,NO,NO,NO
412,simfix_2,simfix_3,bears,apache-incubator-servicecomb-java-chassis_330826674-331080091,8.944999999999999,6.082,0,8.174,0.0,9,0,0,NO,NO,,NO,NO,NO
413,tbar_2,tbar_1,bears,apache-incubator-servicecomb-java-chassis_330826674-331080091,687.2809999999989,6.097,0,683.5789999999988,0.0,799,0,0,NO,NO,,NO,NO,NO
414,tbar_2,tbar_2,bears,apache-incubator-servicecomb-java-chassis_330826674-331080091,1072.617999999999,6.097,0,683.5789999999988,385.33700000000005,799,2950,0,NO,NO,,NO,NO,NO
415,tbar_2,tbar_3,bears,apache-incubator-servicecomb-java-chassis_330826674-331080091,1685.1709999999987,6.097,0,683.5789999999988,997.8899999999998,799,96760,0,NO,NO,,NO,NO,NO
416,dynamoth_2,dynamoth_2,bears,apache-incubator-servicecomb-java-chassis_330826674-331080091,0,6.062,0,0,0,0,0,0,NO,NO,,NO,-,NO
417,simfix_2,simfix_2,bears,apache-incubator-servicecomb-java-chassis_371353019-371886679,-,-,-,-,-,-,-,-,-,-,-,-,-,-
418,simfix_2,simfix_2,bears,apache-jackrabbit-oak_344414751-344705279,-,-,-,-,-,-,-,-,-,-,-,-,-,-
419,nopol_2,nopol_2,bears,cpesch-RouteConverter_331125693-331749933,2.96,34.479,2.96,0,0,0,0,0,NO,NO,,NO,-,NO
420,simfix_2,simfix_1,bears,cpesch-RouteConverter_331125693-331749933,7066.312000000014,34.905,0,6754.069000000014,0.0,10699,0,0,NO,NO,,NO,NO,NO
421,simfix_2,simfix_2,bears,cpesch-RouteConverter_331125693-331749933,7292.615000000003,34.905,0,5968.431000000016,1011.9409999999868,9325,6001,0,NO,NO,,NO,NO,NO
422,simfix_2,simfix_3,bears,cpesch-RouteConverter_331125693-331749933,7488.670000000002,34.905,0,300.0800000000002,6876.347000000002,438,195730,0,NO,NO,,NO,NO,NO
423,tbar_2,tbar_1,bears,cpesch-RouteConverter_331125693-331749933,7199.540999999972,34.668,0,7151.667999999972,1.481,11192,9,0,NO,NO,,NO,NO,NO
424,tbar_2,tbar_2,bears,cpesch-RouteConverter_331125693-331749933,7205.399999999965,34.668,0,6401.268999999974,757.7389999999913,9943,4706,0,NO,NO,,NO,NO,NO
425,tbar_2,tbar_3,bears,cpesch-RouteConverter_331125693-331749933,7257.1720000000005,34.668,0,375.2409999999994,6835.539000000002,540,189773,0,NO,NO,,NO,NO,NO
426,dynamoth_2,dynamoth_2,bears,cpesch-RouteConverter_331125693-331749933,3.344,34.479,3.344,0,0,0,0,0,NO,NO,,NO,-,NO
427,nopol_2,nopol_2,bears,debezium-debezium_324021438-324040188,4.4750000000000005,2.391,4.4750000000000005,0,0,0,0,0,NO,NO,,NO,-,NO
428,simfix_2,simfix_1,bears,debezium-debezium_324021438-324040188,21.962,2.397,0,19.673000000000002,0.547,35,2,0,NO,NO,,NO,NO,NO
429,simfix_2,simfix_2,bears,debezium-debezium_324021438-324040188,25.466,2.397,0,19.673000000000002,4.051,35,15,0,NO,NO,,NO,NO,NO
430,simfix_2,simfix_3,bears,debezium-debezium_324021438-324040188,29.038000000000004,2.397,0,19.673000000000002,7.623000000000001,35,675,0,NO,NO,,NO,NO,NO
431,tbar_2,tbar_1,bears,debezium-debezium_324021438-324040188,57.998000000000005,2.398,0,53.461999999999996,1.6660000000000001,87,6,yes,NO,YES,87,NO,NO,NO
432,tbar_2,tbar_2,bears,debezium-debezium_324021438-324040188,71.592,2.398,0,53.461999999999996,15.259999999999996,87,98,yes,NO,YES,87,NO,NO,NO
433,tbar_2,tbar_3,bears,debezium-debezium_324021438-324040188,363.1190000000002,2.398,0,252.1140000000001,105.69800000000009,442,9270,yes,NO,YES,87,NO,NO,NO
434,dynamoth_2,dynamoth_2,bears,debezium-debezium_324021438-324040188,2.121,2.391,2.121,0,0,0,0,0,NO,NO,,NO,-,NO
435,nopol_2,nopol_2,bears,debezium-debezium_324040188-324047191,251.63299999999998,3.757,251.63299999999998,0,0,0,0,0,NO,NO,,NO,-,NO
436,simfix_2,simfix_1,bears,debezium-debezium_324040188-324047191,7202.528000000028,3.846,0,5924.123000000008,1249.9030000000012,7421,50417,0,NO,NO,,NO,NO,NO
437,simfix_2,simfix_2,bears,debezium-debezium_324040188-324047191,7225.585000000029,3.846,0,5178.022000000005,2019.0610000000045,6468,6284,0,NO,NO,,NO,NO,NO
438,simfix_2,simfix_3,bears,debezium-debezium_324040188-324047191,7225.11100000003,3.846,0,2300.800000000003,4895.8090000000075,2883,617424,0,NO,NO,,NO,NO,NO
439,tbar_2,tbar_1,bears,debezium-debezium_324040188-324047191,6232.362999999994,3.8480000000000003,0,3643.3410000000013,2566.010999999999,4558,38854,yes,NO,YES,4558,NO,NO,NO
440,tbar_2,tbar_2,bears,debezium-debezium_324040188-324047191,5084.934999999995,3.8480000000000003,0,3643.3410000000013,1418.583,4558,4621,yes,NO,YES,4558,NO,NO,NO
441,tbar_2,tbar_3,bears,debezium-debezium_324040188-324047191,7209.1909999999825,3.8480000000000003,0,2230.5639999999994,4955.61599999999,2798,619932,0,NO,NO,,NO,NO,NO
442,dynamoth_2,dynamoth_2,bears,debezium-debezium_324040188-324047191,3480.2639999999974,3.757,3480.2639999999974,0,0,0,0,0,NO,NO,,NO,-,NO
443,nopol_2,nopol_2,bears,debezium-debezium_325431120-326310450,1381.763,6.398,1381.763,0,0,0,0,0,NO,NO,,NO,-,NO
444,simfix_2,simfix_1,bears,debezium-debezium_325431120-326310450,7207.474000000007,6.4879999999999995,0,3113.1399999999967,4062.846,2280,74203,0,NO,NO,,NO,NO,NO
445,simfix_2,simfix_2,bears,debezium-debezium_325431120-326310450,7199.793000000005,6.4879999999999995,0,5378.8029999999935,1789.5020000000006,3668,3472,0,NO,NO,,NO,NO,NO
446,simfix_2,simfix_3,bears,debezium-debezium_325431120-326310450,7217.535000000002,6.4879999999999995,0,2311.917999999995,4874.128999999995,1762,360904,0,NO,NO,,NO,NO,NO
447,tbar_2,tbar_1,bears,debezium-debezium_325431120-326310450,7200.579999999987,6.544,0,5183.784999999984,1991.5950000000005,3385,6564,0,NO,NO,,NO,NO,NO
448,tbar_2,tbar_2,bears,debezium-debezium_325431120-326310450,7201.594999999996,6.544,0,5378.776999999986,1797.6180000000072,3520,3424,0,NO,NO,,NO,NO,NO
449,tbar_2,tbar_3,bears,debezium-debezium_325431120-326310450,7215.244999999999,6.544,0,2141.6789999999983,5048.365999999999,1386,306402,0,NO,NO,,NO,NO,NO
450,dynamoth_2,dynamoth_2,bears,debezium-debezium_325431120-326310450,1297.437,6.398,1297.437,0,0,0,0,0,NO,NO,,NO,-,NO
451,nopol_2,nopol_2,bears,debezium-debezium_343712961-343714390,7191.745999999997,6.702,7191.745999999997,0,0,0,0,0,NO,NO,,NO,-,NO
452,simfix_2,simfix_1,bears,debezium-debezium_343712961-343714390,7575.156999999997,6.843,0,920.2350000000009,6615.894,703,30373,0,NO,NO,,NO,NO,NO
453,simfix_2,simfix_2,bears,debezium-debezium_343712961-343714390,7195.67600000001,6.843,0,5466.841000000012,1689.807000000001,4335,7290,0,NO,NO,,NO,NO,NO
454,simfix_2,simfix_3,bears,debezium-debezium_343712961-343714390,7417.187999999998,6.843,0,932.8700000000008,6445.290000000001,710,92202,0,NO,NO,,NO,NO,NO
455,tbar_2,tbar_1,bears,debezium-debezium_343712961-343714390,7378.423000000024,6.794,0,1936.3880000000026,5419.997999999999,1985,53334,0,NO,NO,,NO,NO,NO
456,tbar_2,tbar_2,bears,debezium-debezium_343712961-343714390,7201.231000000015,6.794,0,4135.058999999998,3044.1349999999934,3804,6746,0,NO,NO,,NO,NO,NO
457,tbar_2,tbar_3,bears,debezium-debezium_343712961-343714390,8086.847000000029,6.794,0,1931.3580000000024,6133.452000000003,1981,378488,0,NO,NO,,NO,NO,NO
458,dynamoth_2,dynamoth_2,bears,debezium-debezium_343712961-343714390,1297.6290000000006,6.702,1297.6290000000006,0,0,0,0,0,NO,NO,,NO,-,NO
459,nopol_2,nopol_2,bears,debezium-debezium_351465554-354212780,421.515,5.631,421.515,0,0,0,0,0,NO,NO,,NO,-,NO
460,simfix_2,simfix_1,bears,debezium-debezium_351465554-354212780,7687.252000000006,5.758,0,452.7529999999996,7226.293000000001,440,7261,0,NO,NO,,NO,NO,NO
461,simfix_2,simfix_2,bears,debezium-debezium_351465554-354212780,7276.292000000007,5.758,0,534.5659999999996,6733.520000000001,511,342,0,NO,NO,,NO,NO,NO
462,simfix_2,simfix_3,bears,debezium-debezium_351465554-354212780,7487.265000000006,5.758,0,452.7529999999996,7026.3060000000005,440,74129,0,NO,NO,,NO,NO,NO
463,tbar_2,tbar_1,bears,debezium-debezium_351465554-354212780,171.77300000000005,5.731,0,154.30100000000004,15.986,166,41,yes,NO,YES,166,NO,NO,NO
464,tbar_2,tbar_2,bears,debezium-debezium_351465554-354212780,183.88500000000005,5.731,0,154.30100000000004,28.098000000000006,166,318,yes,NO,YES,166,NO,NO,NO
465,tbar_2,tbar_3,bears,debezium-debezium_351465554-354212780,7201.946999999993,5.731,0,2326.880999999998,4858.780999999998,2432,447051,yes,NO,YES,166,NO,NO,NO
466,dynamoth_2,dynamoth_2,bears,debezium-debezium_351465554-354212780,2887.631,5.631,2887.631,0,0,0,0,0,NO,NO,,NO,-,NO
467,nopol_2,nopol_2,bears,debezium-debezium_356786658-357274631,4.951,3.212,4.951,0,0,0,0,0,NO,NO,,NO,-,NO
468,simfix_2,simfix_1,bears,debezium-debezium_356786658-357274631,13.449000000000003,3.218,0,12.290000000000001,0.0,17,0,0,NO,NO,,NO,NO,NO
469,simfix_2,simfix_2,bears,debezium-debezium_356786658-357274631,17.506000000000004,3.218,0,12.290000000000001,4.057,17,44,0,NO,NO,,NO,NO,NO
470,simfix_2,simfix_3,bears,debezium-debezium_356786658-357274631,21.032000000000004,3.218,0,12.290000000000001,7.582999999999999,17,627,0,NO,NO,,NO,NO,NO
471,tbar_2,tbar_1,bears,debezium-debezium_356786658-357274631,250.471,3.217,0,242.088,4.562,323,52,0,NO,NO,,NO,NO,NO
472,tbar_2,tbar_2,bears,debezium-debezium_356786658-357274631,294.562,3.217,0,242.088,48.653000000000034,323,524,0,NO,NO,,NO,NO,NO
473,tbar_2,tbar_3,bears,debezium-debezium_356786658-357274631,340.6569999999999,3.217,0,242.088,94.74799999999995,323,7467,0,NO,NO,,NO,NO,NO
474,dynamoth_2,dynamoth_2,bears,debezium-debezium_356786658-357274631,4.302,3.212,4.302,0,0,0,0,0,NO,NO,,NO,-,NO
475,nopol_2,nopol_2,bears,EnMasseProject-enmasse_344863667-344945686,-,-,-,-,-,-,-,-,-,-,-,-,-,-
476,simfix_2,simfix_2,bears,EnMasseProject-enmasse_344863667-344945686,-,-,-,-,-,-,-,-,-,-,-,-,-,-
477,tbar_2,tbar_2,bears,EnMasseProject-enmasse_344863667-344945686,-,-,-,-,-,-,-,-,-,-,-,-,-,-
478,dynamoth_2,dynamoth_2,bears,EnMasseProject-enmasse_344863667-344945686,-,-,-,-,-,-,-,-,-,-,-,-,-,-
479,nopol_2,nopol_2,bears,EnMasseProject-enmasse_344945686-344976598,-,-,-,-,-,-,-,-,-,-,-,-,-,-
480,simfix_2,simfix_2,bears,EnMasseProject-enmasse_344945686-344976598,-,-,-,-,-,-,-,-,-,-,-,-,-,-
481,tbar_2,tbar_2,bears,EnMasseProject-enmasse_344945686-344976598,-,-,-,-,-,-,-,-,-,-,-,-,-,-
482,dynamoth_2,dynamoth_2,bears,EnMasseProject-enmasse_344945686-344976598,-,-,-,-,-,-,-,-,-,-,-,-,-,-
483,nopol_2,nopol_2,bears,EnMasseProject-enmasse_357424637-357457887,-,-,-,-,-,-,-,-,-,-,-,-,-,-
484,simfix_2,simfix_2,bears,EnMasseProject-enmasse_357424637-357457887,-,-,-,-,-,-,-,-,-,-,-,-,-,-
485,tbar_2,tbar_2,bears,EnMasseProject-enmasse_357424637-357457887,-,-,-,-,-,-,-,-,-,-,-,-,-,-
486,dynamoth_2,dynamoth_2,bears,EnMasseProject-enmasse_357424637-357457887,-,-,-,-,-,-,-,-,-,-,-,-,-,-
487,simfix_2,simfix_2,bears,linkedin-pinot_342188288-342446553,-,-,-,-,-,-,-,-,-,-,-,-,-,-
488,nopol_2,nopol_2,bears,raphw-byte-buddy_352481508-352894244,-,-,-,-,-,-,-,-,-,-,-,-,-,-
489,simfix_2,simfix_2,bears,raphw-byte-buddy_352481508-352894244,-,-,-,-,-,-,-,-,-,-,-,-,-,-
490,tbar_2,tbar_2,bears,raphw-byte-buddy_352481508-352894244,-,-,-,-,-,-,-,-,-,-,-,-,-,-
491,dynamoth_2,dynamoth_2,bears,raphw-byte-buddy_352481508-352894244,-,-,-,-,-,-,-,-,-,-,-,-,-,-
492,nopol_2,nopol_2,bears,raphw-byte-buddy_357569370-357575635,-,-,-,-,-,-,-,-,-,-,-,-,-,-
493,simfix_2,simfix_2,bears,raphw-byte-buddy_357569370-357575635,-,-,-,-,-,-,-,-,-,-,-,-,-,-
494,tbar_2,tbar_2,bears,raphw-byte-buddy_357569370-357575635,-,-,-,-,-,-,-,-,-,-,-,-,-,-
495,dynamoth_2,dynamoth_2,bears,raphw-byte-buddy_357569370-357575635,-,-,-,-,-,-,-,-,-,-,-,-,-,-
496,nopol_2,nopol_2,bears,raphw-byte-buddy_363589915-364299280,-,-,-,-,-,-,-,-,-,-,-,-,-,-
497,simfix_2,simfix_2,bears,raphw-byte-buddy_363589915-364299280,-,-,-,-,-,-,-,-,-,-,-,-,-,-
498,tbar_2,tbar_2,bears,raphw-byte-buddy_363589915-364299280,-,-,-,-,-,-,-,-,-,-,-,-,-,-
499,dynamoth_2,dynamoth_2,bears,raphw-byte-buddy_363589915-364299280,-,-,-,-,-,-,-,-,-,-,-,-,-,-
500,nopol_2,nopol_2,bears,spring-cloud-spring-cloud-gcp_330973656-330980388,-,-,-,-,-,-,-,-,-,-,-,-,-,-
501,simfix_2,simfix_1,bears,spring-cloud-spring-cloud-gcp_330973656-330980388,0,11.657,0,0,0,0,0,0,NO,NO,,NO,NO,NO
502,simfix_2,simfix_2,bears,spring-cloud-spring-cloud-gcp_330973656-330980388,0,11.657,0,0,0,0,0,0,NO,NO,,NO,NO,NO
503,simfix_2,simfix_3,bears,spring-cloud-spring-cloud-gcp_330973656-330980388,0,11.657,0,0,0,0,0,0,NO,NO,,NO,NO,NO
504,tbar_2,tbar_1,bears,spring-cloud-spring-cloud-gcp_330973656-330980388,0,11.655000000000001,0,0,0,0,0,0,NO,NO,,NO,NO,NO
505,tbar_2,tbar_2,bears,spring-cloud-spring-cloud-gcp_330973656-330980388,0,11.655000000000001,0,0,0,0,0,0,NO,NO,,NO,NO,NO
506,tbar_2,tbar_3,bears,spring-cloud-spring-cloud-gcp_330973656-330980388,0,11.655000000000001,0,0,0,0,0,0,NO,NO,,NO,NO,NO
507,dynamoth_2,dynamoth_2,bears,spring-cloud-spring-cloud-gcp_330973656-330980388,-,-,-,-,-,-,-,-,-,-,-,-,-,-
508,nopol_2,nopol_2,bears,spring-cloud-spring-cloud-gcp_353059531-353471273,0,7.635,0,0,0,0,0,0,NO,NO,,NO,-,NO
509,simfix_2,simfix_1,bears,spring-cloud-spring-cloud-gcp_353059531-353471273,510.55800000000045,7.677,0,501.4150000000002,0.0,354,0,0,NO,NO,,NO,NO,NO
510,simfix_2,simfix_2,bears,spring-cloud-spring-cloud-gcp_353059531-353471273,1057.2230000000004,7.677,0,501.4150000000002,546.6650000000001,354,215,0,NO,NO,,NO,NO,NO
511,simfix_2,simfix_3,bears,spring-cloud-spring-cloud-gcp_353059531-353471273,1551.5940000000007,7.677,0,501.4150000000002,1041.0360000000003,354,19135,0,NO,NO,,NO,NO,NO
512,tbar_2,tbar_1,bears,spring-cloud-spring-cloud-gcp_353059531-353471273,1885.8909999999992,7.683,0,1875.4089999999992,0.0,1431,0,0,NO,NO,,NO,NO,NO
513,tbar_2,tbar_2,bears,spring-cloud-spring-cloud-gcp_353059531-353471273,3728.908999999999,7.683,0,1875.4089999999992,1843.018,1431,786,0,NO,NO,,NO,NO,NO
514,tbar_2,tbar_3,bears,spring-cloud-spring-cloud-gcp_353059531-353471273,5331.164999999999,7.683,0,1875.4089999999992,3445.274,1431,69954,0,NO,NO,,NO,NO,NO
515,dynamoth_2,dynamoth_2,bears,spring-cloud-spring-cloud-gcp_353059531-353471273,0,7.635,0,0,0,0,0,0,NO,NO,,NO,-,NO
516,nopol_2,nopol_2,bears,spring-cloud-spring-cloud-gcp_365341004-365349415,17.496999999999996,8.293,17.496999999999996,0,0,0,0,0,NO,NO,,NO,-,NO
517,simfix_2,simfix_1,bears,spring-cloud-spring-cloud-gcp_365341004-365349415,561.9499999999998,8.343,0,537.137,12.043000000000001,409,76,0,NO,NO,,NO,NO,NO
518,simfix_2,simfix_2,bears,spring-cloud-spring-cloud-gcp_365341004-365349415,891.7159999999997,8.343,0,537.137,341.8089999999999,409,228,0,NO,NO,,NO,NO,NO
519,simfix_2,simfix_3,bears,spring-cloud-spring-cloud-gcp_365341004-365349415,1558.0009999999993,8.343,0,537.137,1008.0939999999996,409,36936,0,NO,NO,,NO,NO,NO
520,tbar_2,tbar_1,bears,spring-cloud-spring-cloud-gcp_365341004-365349415,4065.2349999999938,8.360999999999999,0,3699.442999999994,350.64200000000005,2194,250,0,NO,NO,,NO,NO,NO
521,tbar_2,tbar_2,bears,spring-cloud-spring-cloud-gcp_365341004-365349415,5964.250999999996,8.360999999999999,0,3699.442999999994,2249.658000000002,2194,1183,0,NO,NO,,NO,NO,NO
522,tbar_2,tbar_3,bears,spring-cloud-spring-cloud-gcp_365341004-365349415,7208.329999999994,8.360999999999999,0,2539.1219999999985,4654.057999999995,1572,136566,0,NO,NO,,NO,NO,NO
523,dynamoth_2,dynamoth_2,bears,spring-cloud-spring-cloud-gcp_365341004-365349415,16.948,8.293,16.948,0,0,0,0,0,NO,NO,,NO,-,NO
524,nopol_2,nopol_2,bears,spring-cloud-spring-cloud-gcp_367417648-367667323,114.35799999999998,10.69,114.35799999999998,0,0,0,0,0,NO,NO,,NO,-,NO
525,simfix_2,simfix_1,bears,spring-cloud-spring-cloud-gcp_367417648-367667323,984.99,10.759,0,794.1289999999997,173.29999999999998,418,2471,0,NO,NO,,NO,NO,NO
526,simfix_2,simfix_2,bears,spring-cloud-spring-cloud-gcp_367417648-367667323,1414.678,10.759,0,794.1289999999997,602.988,418,229,0,NO,NO,,NO,NO,NO
527,simfix_2,simfix_3,bears,spring-cloud-spring-cloud-gcp_367417648-367667323,2367.9359999999997,10.759,0,794.1289999999997,1556.2459999999999,418,38014,0,NO,NO,,NO,NO,NO
528,tbar_2,tbar_1,bears,spring-cloud-spring-cloud-gcp_367417648-367667323,5194.327000000007,10.77,0,3425.7850000000044,1753.8930000000028,2449,18124,0,NO,NO,,NO,NO,NO
529,tbar_2,tbar_2,bears,spring-cloud-spring-cloud-gcp_367417648-367667323,5994.160000000005,10.77,0,3425.7850000000044,2553.726000000001,2449,1302,0,NO,NO,,NO,NO,NO
530,tbar_2,tbar_3,bears,spring-cloud-spring-cloud-gcp_367417648-367667323,7212.101999999997,10.77,0,2532.2479999999982,4665.205,1794,159360,0,NO,NO,,NO,NO,NO
531,dynamoth_2,dynamoth_2,bears,spring-cloud-spring-cloud-gcp_367417648-367667323,113.52999999999999,10.69,113.52999999999999,0,0,0,0,0,NO,NO,,NO,-,NO
532,simfix_2,simfix_2,bears,spring-projects-spring-data-jpa_341944401-342236799,-,-,-,-,-,-,-,-,-,-,-,-,-,-
533,nopol_2,nopol_2,bears,spring-projects-spring-data-jpa_343344047-343370260,4345.203,390.453,4345.203,0,0,0,0,0,NO,NO,,NO,-,NO
534,simfix_2,simfix_1,bears,spring-projects-spring-data-jpa_343344047-343370260,7256.343999999999,390.97299999999996,0,2373.6979999999994,4739.4619999999995,1121,18452,0,NO,NO,,NO,NO,NO
535,simfix_2,simfix_2,bears,spring-projects-spring-data-jpa_343344047-343370260,5747.888000000005,390.97299999999996,0,4357.660000000006,1247.043999999999,2410,590,0,NO,NO,,NO,NO,NO
536,simfix_2,simfix_3,bears,spring-projects-spring-data-jpa_343344047-343370260,7469.428,390.97299999999996,0,276.4920000000001,7049.7519999999995,161,43950,0,NO,NO,,NO,NO,NO
537,tbar_2,tbar_2,bears,spring-projects-spring-data-jpa_343344047-343370260,-,-,-,-,-,-,-,-,-,-,-,-,-,-
538,dynamoth_2,dynamoth_2,bears,spring-projects-spring-data-jpa_343344047-343370260,2912.205000000001,390.453,2912.205000000001,0,0,0,0,0,NO,NO,,NO,-,NO
539,simfix_2,simfix_2,bears,swagger-api-swagger-codegen_331677749-331695545,-,-,-,-,-,-,-,-,-,-,-,-,-,-
540,tbar_2,tbar_2,bears,swagger-api-swagger-codegen_331677749-331695545,-,-,-,-,-,-,-,-,-,-,-,-,-,-
541,simfix_2,simfix_2,bears,swagger-api-swagger-codegen_364149464-364892960,-,-,-,-,-,-,-,-,-,-,-,-,-,-
542,nopol_2,nopol_2,bears,SzFMV2018-Tavasz-AutomatedCar_351742666-351759763,0.475,2.053,0.475,0,0,0,0,0,NO,NO,,NO,-,NO
543,simfix_2,simfix_1,bears,SzFMV2018-Tavasz-AutomatedCar_351742666-351759763,205.58500000000004,2.058,0,153.56100000000004,50.684999999999995,205,586,0,NO,NO,,NO,NO,NO
544,simfix_2,simfix_2,bears,SzFMV2018-Tavasz-AutomatedCar_351742666-351759763,205.30400000000003,2.058,0,153.56100000000004,50.40399999999999,205,179,0,NO,NO,,NO,NO,NO
545,simfix_2,simfix_3,bears,SzFMV2018-Tavasz-AutomatedCar_351742666-351759763,217.091,2.058,0,153.56100000000004,62.190999999999974,205,1253,0,NO,NO,,NO,NO,NO
546,tbar_2,tbar_1,bears,SzFMV2018-Tavasz-AutomatedCar_351742666-351759763,125.38000000000002,2.06,0,99.12300000000003,24.739999999999995,129,87,yes,NO,NO,,NO,NO,NO
547,tbar_2,tbar_2,bears,SzFMV2018-Tavasz-AutomatedCar_351742666-351759763,125.93200000000002,2.06,0,99.12300000000003,25.29199999999999,129,93,yes,NO,NO,,NO,NO,NO
548,tbar_2,tbar_3,bears,SzFMV2018-Tavasz-AutomatedCar_351742666-351759763,132.98600000000005,2.06,0,99.12300000000003,32.346000000000004,129,609,yes,NO,NO,,NO,NO,NO
